country_name,country_code,year,financial_normalized_final,year_change,result
"United Kingdom",GBR,2019,0.45385211,-0.00234695,"Economy Declined"
"United Kingdom",GBR,2020,0.44787353,-0.00597858,"Economy Declined"
"United Kingdom",GBR,2021,0.47703650,0.02916297,"Economy Improved"
"United Kingdom",GBR,2022,0.45301040,-0.02402610,"Economy Declined"
"United Kingdom",GBR,2023,0.43068172,-0.02232868,"Economy Declined"
"United Kingdom",GBR,2024,0.42652689,-0.00415483,"Economy Declined"
Georgia,GEO,2015,0.39036879,NULL,"First Year (No Previous Data)"
Georgia,GEO,2016,0.39541498,0.00504619,"Economy Improved"
Georgia,GEO,2017,0.40708100,0.01166602,"Economy Improved"
Georgia,GEO,2018,0.41229536,0.00521436,"Economy Improved"
Georgia,GEO,2019,0.41860281,0.00630745,"Economy Improved"
Georgia,GEO,2020,0.41350041,-0.00510240,"Economy Declined"
Georgia,GEO,2021,0.44538535,0.03188494,"Economy Improved"
Georgia,GEO,2022,0.42777640,-0.01760895,"Economy Declined"
Georgia,GEO,2023,0.42223388,-0.00554252,"Economy Declined"
Georgia,GEO,2024,0.43395302,0.01171914,"Economy Improved"
Ghana,GHA,2015,0.26946187,NULL,"First Year (No Previous Data)"
Ghana,GHA,2016,0.27223822,0.00277635,"Economy Improved"
Ghana,GHA,2017,0.28518979,0.01295157,"Economy Improved"
Ghana,GHA,2018,0.28246955,-0.00272024,"Economy Declined"
Ghana,GHA,2019,0.28344271,0.00097316,"Economy Improved"
Ghana,GHA,2020,0.26851411,-0.01492860,"Economy Declined"
Ghana,GHA,2021,0.27905325,0.01053914,"Economy Improved"
Ghana,GHA,2022,0.26795235,-0.01110090,"Economy Declined"
Ghana,GHA,2023,0.26380670,-0.00414565,"Economy Declined"
Ghana,GHA,2024,0.27530801,0.01150131,"Economy Improved"
Guinea,GIN,2015,0.27547012,NULL,"First Year (No Previous Data)"
Guinea,GIN,2016,0.29301727,0.01754715,"Economy Improved"
Guinea,GIN,2017,0.29153164,-0.00148563,"Economy Declined"
Guinea,GIN,2018,0.28206724,-0.00946440,"Economy Declined"
Guinea,GIN,2019,0.28049338,-0.00157386,"Economy Declined"
Guinea,GIN,2020,0.27793348,-0.00255990,"Economy Declined"
Guinea,GIN,2021,0.27920407,0.00127059,"Economy Improved"
Guinea,GIN,2022,0.27628716,-0.00291691,"Economy Declined"
Guinea,GIN,2023,0.28094689,0.00465973,"Economy Improved"
Guinea,GIN,2024,0.28038509,-0.00056180,"Economy Declined"
"Gambia, The",GMB,2015,0.27790241,NULL,"First Year (No Previous Data)"
"Gambia, The",GMB,2016,0.27283857,-0.00506384,"Economy Declined"
"Gambia, The",GMB,2017,0.27919369,0.00635512,"Economy Improved"
"Gambia, The",GMB,2018,0.28534503,0.00615134,"Economy Improved"
"Gambia, The",GMB,2019,0.28277963,-0.00256540,"Economy Declined"
"Gambia, The",GMB,2020,0.27021329,-0.01256634,"Economy Declined"
"Gambia, The",GMB,2021,0.28046371,0.01025042,"Economy Improved"
"Gambia, The",GMB,2022,0.27941269,-0.00105102,"Economy Declined"
"Gambia, The",GMB,2023,0.27831953,-0.00109316,"Economy Declined"
"Gambia, The",GMB,2024,0.27953234,0.00121281,"Economy Improved"
Guinea-Bissau,GNB,2015,0.29111965,NULL,"First Year (No Previous Data)"
Guinea-Bissau,GNB,2016,0.28840896,-0.00271069,"Economy Declined"
Guinea-Bissau,GNB,2017,0.29317234,0.00476338,"Economy Improved"
Guinea-Bissau,GNB,2018,0.29460448,0.00143214,"Economy Improved"
Guinea-Bissau,GNB,2019,0.29758143,0.00297695,"Economy Improved"
Guinea-Bissau,GNB,2020,0.29196382,-0.00561761,"Economy Declined"
Guinea-Bissau,GNB,2021,0.29608847,0.00412465,"Economy Improved"
Guinea-Bissau,GNB,2022,0.29625274,0.00016427,"Economy Improved"
Guinea-Bissau,GNB,2023,0.29461228,-0.00164046,"Economy Declined"
Guinea-Bissau,GNB,2024,0.28967699,-0.00493529,"Economy Declined"
"Equatorial Guinea",GNQ,2015,0.24940366,NULL,"First Year (No Previous Data)"
"Equatorial Guinea",GNQ,2016,0.25017762,0.00077396,"Economy Improved"
"Equatorial Guinea",GNQ,2017,0.25771929,0.00754167,"Economy Improved"
"Equatorial Guinea",GNQ,2018,0.25627860,-0.00144069,"Economy Declined"
"Equatorial Guinea",GNQ,2019,0.25785666,0.00157806,"Economy Improved"
"Equatorial Guinea",GNQ,2020,0.25821368,0.00035702,"Economy Improved"
"Equatorial Guinea",GNQ,2021,0.27314339,0.01492971,"Economy Improved"
"Equatorial Guinea",GNQ,2022,0.27673198,0.00358859,"Economy Improved"
"Equatorial Guinea",GNQ,2023,0.25825014,-0.01848184,"Economy Declined"
"Equatorial Guinea",GNQ,2024,0.27210430,0.01385416,"Economy Improved"
Greece,GRC,2015,0.42638109,NULL,"First Year (No Previous Data)"
Greece,GRC,2016,0.41973800,-0.00664309,"Economy Declined"
Greece,GRC,2017,0.41122699,-0.00851101,"Economy Declined"
Greece,GRC,2018,0.39948877,-0.01173822,"Economy Declined"
Greece,GRC,2019,0.38465648,-0.01483229,"Economy Declined"
Greece,GRC,2020,0.36017081,-0.02448567,"Economy Declined"
Greece,GRC,2021,0.36521583,0.00504502,"Economy Improved"
Greece,GRC,2022,0.34948793,-0.01572790,"Economy Declined"
Greece,GRC,2023,0.33947585,-0.01001208,"Economy Declined"
Greece,GRC,2024,0.33867816,-0.00079769,"Economy Declined"
Grenada,GRD,2015,0.41290901,NULL,"First Year (No Previous Data)"
Grenada,GRD,2016,0.40098112,-0.01192789,"Economy Declined"
Grenada,GRD,2017,0.39815288,-0.00282824,"Economy Declined"
Grenada,GRD,2018,0.39513435,-0.00301853,"Economy Declined"
Grenada,GRD,2019,0.39049273,-0.00464162,"Economy Declined"
Grenada,GRD,2020,0.36785814,-0.02263459,"Economy Declined"
Grenada,GRD,2021,0.41095636,0.04309822,"Economy Improved"
Grenada,GRD,2022,0.41008819,-0.00086817,"Economy Declined"
Grenada,GRD,2023,0.40269168,-0.00739651,"Economy Declined"
Grenada,GRD,2024,0.40042772,-0.00226396,"Economy Declined"
Guatemala,GTM,2015,0.36966523,NULL,"First Year (No Previous Data)"
Guatemala,GTM,2016,0.36699732,-0.00266791,"Economy Declined"
Guatemala,GTM,2017,0.36600994,-0.00098738,"Economy Declined"
Guatemala,GTM,2018,0.36638454,0.00037460,"Economy Improved"
Guatemala,GTM,2019,0.36960163,0.00321709,"Economy Improved"
Guatemala,GTM,2020,0.35822457,-0.01137706,"Economy Declined"
Guatemala,GTM,2021,0.38100477,0.02278020,"Economy Improved"
Guatemala,GTM,2022,0.37661626,-0.00438851,"Economy Declined"
Guatemala,GTM,2023,0.37628782,-0.00032844,"Economy Declined"
Guatemala,GTM,2024,0.37337603,-0.00291179,"Economy Declined"
Guyana,GUY,2015,0.36629493,NULL,"First Year (No Previous Data)"
Guyana,GUY,2016,0.36771049,0.00141556,"Economy Improved"
Guyana,GUY,2017,0.36745168,-0.00025881,"Economy Declined"
Guyana,GUY,2018,0.36608100,-0.00137068,"Economy Declined"
Guyana,GUY,2019,0.37938694,0.01330594,"Economy Improved"
Guyana,GUY,2020,0.42189870,0.04251176,"Economy Improved"
Guyana,GUY,2021,0.42531494,0.00341624,"Economy Improved"
Guyana,GUY,2022,0.50070396,0.07538902,"Economy Improved"
Guyana,GUY,2023,0.39833530,-0.10236866,"Economy Declined"
Guyana,GUY,2024,0.43733480,0.03899950,"Economy Improved"
"High income",HIC,2015,0.46723685,NULL,"First Year (No Previous Data)"
"High income",HIC,2016,0.46841766,0.00118081,"Economy Improved"
"High income",HIC,2017,0.47203855,0.00362089,"Economy Improved"
"High income",HIC,2018,0.46600462,-0.00603393,"Economy Declined"
"High income",HIC,2019,0.47461455,0.00860993,"Economy Improved"
"High income",HIC,2020,0.48559798,0.01098343,"Economy Improved"
"High income",HIC,2021,0.50385731,0.01825933,"Economy Improved"
"High income",HIC,2022,0.47893747,-0.02491984,"Economy Declined"
"High income",HIC,2023,0.47717893,-0.00175854,"Economy Declined"
"High income",HIC,2024,0.48980454,0.01262561,"Economy Improved"
"Hong Kong SAR, China",HKG,2015,0.61979905,NULL,"First Year (No Previous Data)"
"Hong Kong SAR, China",HKG,2016,0.62616596,0.00636691,"Economy Improved"
"Hong Kong SAR, China",HKG,2017,0.64452096,0.01835500,"Economy Improved"
"Hong Kong SAR, China",HKG,2018,0.63796929,-0.00655167,"Economy Declined"
"Hong Kong SAR, China",HKG,2019,0.64904287,0.01107358,"Economy Improved"
"Hong Kong SAR, China",HKG,2020,0.66840065,0.01935778,"Economy Improved"
"Hong Kong SAR, China",HKG,2021,0.69838166,0.02998101,"Economy Improved"
"Hong Kong SAR, China",HKG,2022,0.68334571,-0.01503595,"Economy Declined"
"Hong Kong SAR, China",HKG,2023,0.67760015,-0.00574556,"Economy Declined"
"Hong Kong SAR, China",HKG,2024,0.65248247,-0.02511768,"Economy Declined"
Honduras,HND,2015,0.39354373,NULL,"First Year (No Previous Data)"
Honduras,HND,2016,0.39570247,0.00215874,"Economy Improved"
Honduras,HND,2017,0.39854446,0.00284199,"Economy Improved"
Honduras,HND,2018,0.40142525,0.00288079,"Economy Improved"
Honduras,HND,2019,0.40318335,0.00175810,"Economy Improved"
Honduras,HND,2020,0.38683168,-0.01635167,"Economy Declined"
Honduras,HND,2021,0.43407318,0.04724150,"Economy Improved"
Honduras,HND,2022,0.42328374,-0.01078944,"Economy Declined"
Honduras,HND,2023,0.42712643,0.00384269,"Economy Improved"
Honduras,HND,2024,0.42851292,0.00138649,"Economy Improved"
"Heavily indebted poor countries (HIPC)",HPC,2015,0.28111482,NULL,"First Year (No Previous Data)"
"Heavily indebted poor countries (HIPC)",HPC,2016,0.27945601,-0.00165881,"Economy Declined"
"Heavily indebted poor countries (HIPC)",HPC,2017,0.28104479,0.00158878,"Economy Improved"
"Heavily indebted poor countries (HIPC)",HPC,2018,0.27965222,-0.00139257,"Economy Declined"
"Heavily indebted poor countries (HIPC)",HPC,2019,0.27974418,0.00009196,"Economy Improved"
"Heavily indebted poor countries (HIPC)",HPC,2020,0.26973923,-0.01000495,"Economy Declined"
"Heavily indebted poor countries (HIPC)",HPC,2021,0.27959861,0.00985938,"Economy Improved"
"Heavily indebted poor countries (HIPC)",HPC,2022,0.27868609,-0.00091252,"Economy Declined"
"Heavily indebted poor countries (HIPC)",HPC,2023,0.27639234,-0.00229375,"Economy Declined"
"Heavily indebted poor countries (HIPC)",HPC,2024,0.28125677,0.00486443,"Economy Improved"
Croatia,HRV,2015,0.36104468,NULL,"First Year (No Previous Data)"
Croatia,HRV,2016,0.35806173,-0.00298295,"Economy Declined"
Croatia,HRV,2017,0.35252050,-0.00554123,"Economy Declined"
Croatia,HRV,2018,0.34911584,-0.00340466,"Economy Declined"
Croatia,HRV,2019,0.34794788,-0.00116796,"Economy Declined"
Croatia,HRV,2020,0.33055217,-0.01739571,"Economy Declined"
Croatia,HRV,2021,0.36923836,0.03868619,"Economy Improved"
Croatia,HRV,2022,0.35044653,-0.01879183,"Economy Declined"
Croatia,HRV,2023,0.33759585,-0.01285068,"Economy Declined"
Croatia,HRV,2024,0.34024938,0.00265353,"Economy Improved"
Haiti,HTI,2015,0.28238196,NULL,"First Year (No Previous Data)"
Haiti,HTI,2016,0.28106994,-0.00131202,"Economy Declined"
Haiti,HTI,2017,0.28211552,0.00104558,"Economy Improved"
Haiti,HTI,2018,0.28142732,-0.00068820,"Economy Declined"
Haiti,HTI,2019,0.27002587,-0.01140145,"Economy Declined"
Haiti,HTI,2020,0.26230293,-0.00772294,"Economy Declined"
Haiti,HTI,2021,0.26765185,0.00534892,"Economy Improved"
Haiti,HTI,2022,0.26127718,-0.00637467,"Economy Declined"
Haiti,HTI,2023,0.25545667,-0.00582051,"Economy Declined"
Haiti,HTI,2024,0.25239173,-0.00306494,"Economy Declined"
Hungary,HUN,2015,0.38207655,NULL,"First Year (No Previous Data)"
Hungary,HUN,2016,0.37577971,-0.00629684,"Economy Declined"
Hungary,HUN,2017,0.38143747,0.00565776,"Economy Improved"
Hungary,HUN,2018,0.38541360,0.00397613,"Economy Improved"
Hungary,HUN,2019,0.38481759,-0.00059601,"Economy Declined"
Hungary,HUN,2020,0.37094331,-0.01387428,"Economy Declined"
Hungary,HUN,2021,0.39669353,0.02575022,"Economy Improved"
Hungary,HUN,2022,0.38249316,-0.01420037,"Economy Declined"
Hungary,HUN,2023,0.36191132,-0.02058184,"Economy Declined"
Hungary,HUN,2024,0.36810611,0.00619479,"Economy Improved"
"IBRD only",IBD,2015,0.41196510,NULL,"First Year (No Previous Data)"
"IBRD only",IBD,2016,0.41481361,0.00284851,"Economy Improved"
"IBRD only",IBD,2017,0.41540058,0.00058697,"Economy Improved"
"IBRD only",IBD,2018,0.42223093,0.00683035,"Economy Improved"
"IBRD only",IBD,2019,0.42383206,0.00160113,"Economy Improved"
"IBRD only",IBD,2020,0.43162567,0.00779361,"Economy Improved"
"IBRD only",IBD,2021,0.44706290,0.01543723,"Economy Improved"
"IBRD only",IBD,2022,0.45245068,0.00538778,"Economy Improved"
"IBRD only",IBD,2023,0.45867163,0.00622095,"Economy Improved"
"IBRD only",IBD,2024,0.46300461,0.00433298,"Economy Improved"
"IDA & IBRD total",IBT,2015,0.40400629,NULL,"First Year (No Previous Data)"
"IDA & IBRD total",IBT,2016,0.40664066,0.00263437,"Economy Improved"
"IDA & IBRD total",IBT,2017,0.40777945,0.00113879,"Economy Improved"
"IDA & IBRD total",IBT,2018,0.41415187,0.00637242,"Economy Improved"
"IDA & IBRD total",IBT,2019,0.41475799,0.00060612,"Economy Improved"
"IDA & IBRD total",IBT,2020,0.42138200,0.00662401,"Economy Improved"
"IDA & IBRD total",IBT,2021,0.43777489,0.01639289,"Economy Improved"
"IDA & IBRD total",IBT,2022,0.44129670,0.00352181,"Economy Improved"
"IDA & IBRD total",IBT,2023,0.45026328,0.00896658,"Economy Improved"
"IDA & IBRD total",IBT,2024,0.45595786,0.00569458,"Economy Improved"
"IDA total",IDA,2015,0.27784092,NULL,"First Year (No Previous Data)"
"IDA total",IDA,2016,0.27730916,-0.00053176,"Economy Declined"
"IDA total",IDA,2017,0.27887229,0.00156313,"Economy Improved"
"IDA total",IDA,2018,0.28011041,0.00123812,"Economy Improved"
"IDA total",IDA,2019,0.27915794,-0.00095247,"Economy Declined"
"IDA total",IDA,2020,0.26559923,-0.01355871,"Economy Declined"
"IDA total",IDA,2021,0.27870368,0.01310445,"Economy Improved"
"IDA total",IDA,2022,0.27849657,-0.00020711,"Economy Declined"
"IDA total",IDA,2023,0.27545554,-0.00304103,"Economy Declined"
"IDA total",IDA,2024,0.27958564,0.00413010,"Economy Improved"
"IDA blend",IDB,2015,0.27947362,NULL,"First Year (No Previous Data)"
"IDA blend",IDB,2016,0.27573538,-0.00373824,"Economy Declined"
"IDA blend",IDB,2017,0.27710611,0.00137073,"Economy Improved"
"IDA blend",IDB,2018,0.27909546,0.00198935,"Economy Improved"
"IDA blend",IDB,2019,0.27734002,-0.00175544,"Economy Declined"
"IDA blend",IDB,2020,0.26270386,-0.01463616,"Economy Declined"
"IDA blend",IDB,2021,0.27971144,0.01700758,"Economy Improved"
"IDA blend",IDB,2022,0.27979745,0.00008601,"Economy Improved"
"IDA blend",IDB,2023,0.27591791,-0.00387954,"Economy Declined"
"IDA blend",IDB,2024,0.27918714,0.00326923,"Economy Improved"
Indonesia,IDN,2015,0.37827596,NULL,"First Year (No Previous Data)"
Indonesia,IDN,2016,0.37906411,0.00078815,"Economy Improved"
Indonesia,IDN,2017,0.38134234,0.00227823,"Economy Improved"
Indonesia,IDN,2018,0.38195518,0.00061284,"Economy Improved"
Indonesia,IDN,2019,0.37848400,-0.00347118,"Economy Declined"
Indonesia,IDN,2020,0.36132872,-0.01715528,"Economy Declined"
Indonesia,IDN,2021,0.38104583,0.01971711,"Economy Improved"
Indonesia,IDN,2022,0.38577677,0.00473094,"Economy Improved"
Indonesia,IDN,2023,0.37658036,-0.00919641,"Economy Declined"
Indonesia,IDN,2024,0.37699636,0.00041600,"Economy Improved"
"IDA only",IDX,2015,0.27680089,NULL,"First Year (No Previous Data)"
"IDA only",IDX,2016,0.27940005,0.00259916,"Economy Improved"
"IDA only",IDX,2017,0.28154121,0.00214116,"Economy Improved"
"IDA only",IDX,2018,0.28120183,-0.00033938,"Economy Declined"
"IDA only",IDX,2019,0.28108255,-0.00011928,"Economy Declined"
"IDA only",IDX,2020,0.26875385,-0.01232870,"Economy Declined"
"IDA only",IDX,2021,0.27793335,0.00917950,"Economy Improved"
"IDA only",IDX,2022,0.27742530,-0.00050805,"Economy Declined"
"IDA only",IDX,2023,0.27593359,-0.00149171,"Economy Declined"
"IDA only",IDX,2024,0.28001436,0.00408077,"Economy Improved"
India,IND,2015,0.28774153,NULL,"First Year (No Previous Data)"
India,IND,2016,0.28832757,0.00058604,"Economy Improved"
India,IND,2017,0.28557023,-0.00275734,"Economy Declined"
India,IND,2018,0.28452750,-0.00104273,"Economy Declined"
India,IND,2019,0.27864063,-0.00588687,"Economy Declined"
India,IND,2020,0.25521659,-0.02342404,"Economy Declined"
India,IND,2021,0.29156613,0.03634954,"Economy Improved"
India,IND,2022,0.28615509,-0.00541104,"Economy Declined"
India,IND,2023,0.29021087,0.00405578,"Economy Improved"
India,IND,2024,0.28423383,-0.00597704,"Economy Declined"
Ireland,IRL,2015,0.39580401,NULL,"First Year (No Previous Data)"
Ireland,IRL,2016,0.33608697,-0.05971704,"Economy Declined"
Ireland,IRL,2017,0.34980275,0.01371578,"Economy Improved"
Ireland,IRL,2018,0.34008080,-0.00972195,"Economy Declined"
Ireland,IRL,2019,0.32845738,-0.01162342,"Economy Declined"
Ireland,IRL,2020,0.32874778,0.00029040,"Economy Improved"
Ireland,IRL,2021,0.34054692,0.01179914,"Economy Improved"
Ireland,IRL,2022,0.31674614,-0.02380078,"Economy Declined"
Ireland,IRL,2023,0.29377726,-0.02296888,"Economy Declined"
Ireland,IRL,2024,0.30524009,0.01146283,"Economy Improved"
"Iran, Islamic Rep.",IRN,2015,0.26305999,NULL,"First Year (No Previous Data)"
"Iran, Islamic Rep.",IRN,2016,0.28874334,0.02568335,"Economy Improved"
"Iran, Islamic Rep.",IRN,2017,0.27504986,-0.01369348,"Economy Declined"
"Iran, Islamic Rep.",IRN,2018,0.25555660,-0.01949326,"Economy Declined"
"Iran, Islamic Rep.",IRN,2019,0.25039777,-0.00515883,"Economy Declined"
"Iran, Islamic Rep.",IRN,2020,0.26968876,0.01929099,"Economy Improved"
"Iran, Islamic Rep.",IRN,2021,0.26407756,-0.00561120,"Economy Declined"
"Iran, Islamic Rep.",IRN,2022,0.26454815,0.00047059,"Economy Improved"
"Iran, Islamic Rep.",IRN,2023,0.26639797,0.00184982,"Economy Improved"
"Iran, Islamic Rep.",IRN,2024,0.26716972,0.00077175,"Economy Improved"
Iraq,IRQ,2015,0.28596933,NULL,"First Year (No Previous Data)"
Iraq,IRQ,2016,0.31242594,0.02645661,"Economy Improved"
Iraq,IRQ,2017,0.27572146,-0.03670448,"Economy Declined"
Iraq,IRQ,2018,0.28457538,0.00885392,"Economy Improved"
Iraq,IRQ,2019,0.29177814,0.00720276,"Economy Improved"
Iraq,IRQ,2020,0.25722853,-0.03454961,"Economy Declined"
Iraq,IRQ,2021,0.28348245,0.02625392,"Economy Improved"
Iraq,IRQ,2022,0.29648791,0.01300546,"Economy Improved"
Iraq,IRQ,2023,0.28375883,-0.01272908,"Economy Declined"
Iraq,IRQ,2024,0.28732643,0.00356760,"Economy Improved"
Iceland,ISL,2015,0.45296452,NULL,"First Year (No Previous Data)"
Iceland,ISL,2016,0.44849750,-0.00446702,"Economy Declined"
Iceland,ISL,2017,0.44565335,-0.00284415,"Economy Declined"
Iceland,ISL,2018,0.45558443,0.00993108,"Economy Improved"
Iceland,ISL,2019,0.44684545,-0.00873898,"Economy Declined"
Iceland,ISL,2020,0.44473878,-0.00210667,"Economy Declined"
Iceland,ISL,2021,0.47550541,0.03076663,"Economy Improved"
Iceland,ISL,2022,0.47386129,-0.00164412,"Economy Declined"
Iceland,ISL,2023,0.45027079,-0.02359050,"Economy Declined"
Iceland,ISL,2024,0.44054829,-0.00972250,"Economy Declined"
Israel,ISR,2015,0.27653395,NULL,"First Year (No Previous Data)"
Israel,ISR,2016,0.28163790,0.00510395,"Economy Improved"
Israel,ISR,2017,0.28108142,-0.00055648,"Economy Declined"
Israel,ISR,2018,0.28005780,-0.00102362,"Economy Declined"
Israel,ISR,2019,0.27938325,-0.00067455,"Economy Declined"
Israel,ISR,2020,0.26666591,-0.01271734,"Economy Declined"
Israel,ISR,2021,0.29226789,0.02560198,"Economy Improved"
Israel,ISR,2022,0.28390834,-0.00835955,"Economy Declined"
Israel,ISR,2023,0.27373124,-0.01017710,"Economy Declined"
Israel,ISR,2024,0.27195444,-0.00177680,"Economy Declined"
Italy,ITA,2015,0.44474400,NULL,"First Year (No Previous Data)"
Italy,ITA,2016,0.44349081,-0.00125319,"Economy Declined"
Italy,ITA,2017,0.43802926,-0.00546155,"Economy Declined"
Italy,ITA,2018,0.43150260,-0.00652666,"Economy Declined"
Italy,ITA,2019,0.42660195,-0.00490065,"Economy Declined"
Italy,ITA,2020,0.41929733,-0.00730462,"Economy Declined"
Italy,ITA,2021,0.45036128,0.03106395,"Economy Improved"
Italy,ITA,2022,0.43163336,-0.01872792,"Economy Declined"
Italy,ITA,2023,0.41473893,-0.01689443,"Economy Declined"
Italy,ITA,2024,0.40665052,-0.00808841,"Economy Declined"
Jamaica,JAM,2015,0.36031959,NULL,"First Year (No Previous Data)"
Jamaica,JAM,2016,0.35758803,-0.00273156,"Economy Declined"
Jamaica,JAM,2017,0.37168704,0.01409901,"Economy Improved"
Jamaica,JAM,2018,0.37493658,0.00324954,"Economy Improved"
Jamaica,JAM,2019,0.37818176,0.00324518,"Economy Improved"
Jamaica,JAM,2020,0.36586529,-0.01231647,"Economy Declined"
Jamaica,JAM,2021,0.40019455,0.03432926,"Economy Improved"
Jamaica,JAM,2022,0.40156669,0.00137214,"Economy Improved"
Jamaica,JAM,2023,0.39056949,-0.01099720,"Economy Declined"
Jamaica,JAM,2024,0.37640882,-0.01416067,"Economy Declined"
Jordan,JOR,2015,0.41697599,NULL,"First Year (No Previous Data)"
Jordan,JOR,2016,0.42114455,0.00416856,"Economy Improved"
Jordan,JOR,2017,0.42587310,0.00472855,"Economy Improved"
Jordan,JOR,2018,0.42604155,0.00016845,"Economy Improved"
Jordan,JOR,2019,0.42706868,0.00102713,"Economy Improved"
Jordan,JOR,2020,0.42884352,0.00177484,"Economy Improved"
Jordan,JOR,2021,0.44201303,0.01316951,"Economy Improved"
Jordan,JOR,2022,0.44186686,-0.00014617,"Economy Declined"
Jordan,JOR,2023,0.43700832,-0.00485854,"Economy Declined"
Jordan,JOR,2024,0.43461055,-0.00239777,"Economy Declined"
Japan,JPN,2015,0.49939362,NULL,"First Year (No Previous Data)"
Japan,JPN,2016,0.49911472,-0.00027890,"Economy Declined"
Japan,JPN,2017,0.50835329,0.00923857,"Economy Improved"
Japan,JPN,2018,0.50534464,-0.00300865,"Economy Declined"
Japan,JPN,2019,0.51516119,0.00981655,"Economy Improved"
Japan,JPN,2020,0.53219576,0.01703457,"Economy Improved"
Japan,JPN,2021,0.54827797,0.01608221,"Economy Improved"
Japan,JPN,2022,0.54448689,-0.00379108,"Economy Declined"
Japan,JPN,2023,0.54356897,-0.00091792,"Economy Declined"
Japan,JPN,2024,0.54280429,-0.00076468,"Economy Declined"
Kazakhstan,KAZ,2015,0.31989430,NULL,"First Year (No Previous Data)"
Kazakhstan,KAZ,2016,0.31010957,-0.00978473,"Economy Declined"
Kazakhstan,KAZ,2017,0.31428789,0.00417832,"Economy Improved"
Kazakhstan,KAZ,2018,0.31018770,-0.00410019,"Economy Declined"
Kazakhstan,KAZ,2019,0.30909316,-0.00109454,"Economy Declined"
Kazakhstan,KAZ,2020,0.29430048,-0.01479268,"Economy Declined"
Kazakhstan,KAZ,2021,0.31004406,0.01574358,"Economy Improved"
Kazakhstan,KAZ,2022,0.30343345,-0.00661061,"Economy Declined"
Kazakhstan,KAZ,2023,0.30939649,0.00596304,"Economy Improved"
Kazakhstan,KAZ,2024,0.31314515,0.00374866,"Economy Improved"
Kenya,KEN,2015,0.28009504,NULL,"First Year (No Previous Data)"
Kenya,KEN,2016,0.27844434,-0.00165070,"Economy Declined"
Kenya,KEN,2017,0.27693475,-0.00150959,"Economy Declined"
Kenya,KEN,2018,0.28239044,0.00545569,"Economy Improved"
Kenya,KEN,2019,0.28093121,-0.00145923,"Economy Declined"
Kenya,KEN,2020,0.26842306,-0.01250815,"Economy Declined"
Kenya,KEN,2021,0.28633442,0.01791136,"Economy Improved"
Kenya,KEN,2022,0.27942768,-0.00690674,"Economy Declined"
Kenya,KEN,2023,0.28141291,0.00198523,"Economy Improved"
Kenya,KEN,2024,0.28031596,-0.00109695,"Economy Declined"
"Kyrgyz Republic",KGZ,2015,0.19684882,NULL,"First Year (No Previous Data)"
"Kyrgyz Republic",KGZ,2016,0.19729979,0.00045097,"Economy Improved"
"Kyrgyz Republic",KGZ,2017,0.20497641,0.00767662,"Economy Improved"
"Kyrgyz Republic",KGZ,2018,0.20210449,-0.00287192,"Economy Declined"
"Kyrgyz Republic",KGZ,2019,0.21247903,0.01037454,"Economy Improved"
"Kyrgyz Republic",KGZ,2020,0.18671727,-0.02576176,"Economy Declined"
"Kyrgyz Republic",KGZ,2021,0.22509810,0.03838083,"Economy Improved"
"Kyrgyz Republic",KGZ,2022,0.23000009,0.00490199,"Economy Improved"
"Kyrgyz Republic",KGZ,2023,0.22865798,-0.00134211,"Economy Declined"
"Kyrgyz Republic",KGZ,2024,0.21541267,-0.01324531,"Economy Declined"
Cambodia,KHM,2015,0.36088575,NULL,"First Year (No Previous Data)"
Cambodia,KHM,2016,0.37036218,0.00947643,"Economy Improved"
Cambodia,KHM,2017,0.37628806,0.00592588,"Economy Improved"
Cambodia,KHM,2018,0.38984880,0.01356074,"Economy Improved"
Cambodia,KHM,2019,0.40288732,0.01303852,"Economy Improved"
Cambodia,KHM,2020,0.40323364,0.00034632,"Economy Improved"
Cambodia,KHM,2021,0.44411802,0.04088438,"Economy Improved"
Cambodia,KHM,2022,0.46336919,0.01925117,"Economy Improved"
Cambodia,KHM,2023,0.46053189,-0.00283730,"Economy Declined"
Cambodia,KHM,2024,0.45557910,-0.00495279,"Economy Declined"
Kiribati,KIR,2015,0.29696400,NULL,"First Year (No Previous Data)"
Kiribati,KIR,2016,0.28678009,-0.01018391,"Economy Declined"
Kiribati,KIR,2017,0.27965165,-0.00712844,"Economy Declined"
Kiribati,KIR,2018,0.27895070,-0.00070095,"Economy Declined"
Kiribati,KIR,2019,0.27934807,0.00039737,"Economy Improved"
Kiribati,KIR,2020,0.26674119,-0.01260688,"Economy Declined"
Kiribati,KIR,2021,0.28994525,0.02320406,"Economy Improved"
Kiribati,KIR,2022,0.27964021,-0.01030504,"Economy Declined"
Kiribati,KIR,2023,0.27369685,-0.00594336,"Economy Declined"
Kiribati,KIR,2024,0.28236422,0.00866737,"Economy Improved"
"St. Kitts and Nevis",KNA,2015,0.24516742,NULL,"First Year (No Previous Data)"
"St. Kitts and Nevis",KNA,2016,0.25110030,0.00593288,"Economy Improved"
"St. Kitts and Nevis",KNA,2017,0.24391948,-0.00718082,"Economy Declined"
"St. Kitts and Nevis",KNA,2018,0.24210163,-0.00181785,"Economy Declined"
"St. Kitts and Nevis",KNA,2019,0.24390788,0.00180625,"Economy Improved"
"St. Kitts and Nevis",KNA,2020,0.21320430,-0.03070358,"Economy Declined"
