country_name,country_code,year,financial_normalized_final,indicator_status
Libya,LBY,2023,0.30644354,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable"
Libya,LBY,2024,0.28849308,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Lithuania,LTU,2015,0.33179212,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
Lithuania,LTU,2016,0.33259601,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
Lithuania,LTU,2017,0.33348845,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
Lithuania,LTU,2018,0.33320166,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
Lithuania,LTU,2019,0.33102823,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
Lithuania,LTU,2020,0.31832123,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
Lithuania,LTU,2021,0.33189343,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
Lithuania,LTU,2022,0.31515342,"GDP: Growing Economy | Private Credit: Weak | Inflation: Price Stable | Private Credit: Weak"
Lithuania,LTU,2023,0.31227005,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
Lithuania,LTU,2024,0.32332652,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
"Low & middle income",LMY,2015,0.40971471,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable"
"Low & middle income",LMY,2016,0.41236032,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
"Low & middle income",LMY,2017,0.41374647,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | GDP: Growing Economy"
"Low & middle income",LMY,2018,0.42090874,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable"
"Low & middle income",LMY,2019,0.42149557,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
"Low & middle income",LMY,2020,0.42925771,"Private Credit: Average | Private Credit: Average | Inflation: Price Stable | GDP: Growing Economy"
"Low & middle income",LMY,2021,0.44572446,"GDP: Growing Economy | Inflation: Price Stable"
"Low & middle income",LMY,2022,0.44668343,"Private Credit: Average | GDP: Growing Economy | Inflation: Price Stable | Private Credit: Average"
"Low & middle income",LMY,2023,0.45694154,"GDP: Growing Economy | Private Credit: Average | Private Credit: Average | Inflation: Price Stable"
"Low & middle income",LMY,2024,0.46351059,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Average | Private Credit: Average"
"Low income",LIC,2015,0.26467689,"Inflation: Price Stable | GDP: Growing Economy"
"Low income",LIC,2016,0.27008925,"GDP: Growing Economy | Inflation: Price Stable"
"Low income",LIC,2017,0.27234420,"Inflation: Price Stable | GDP: Growing Economy"
"Low income",LIC,2018,0.27664094,"GDP: Growing Economy | Inflation: Price Stable"
"Low income",LIC,2019,0.27699188,"Inflation: Price Stable | GDP: Growing Economy"
"Low income",LIC,2020,0.26675099,"GDP: Growing Economy | Inflation: Price Stable"
"Low income",LIC,2021,0.27211504,"Inflation: Price Stable | GDP: Growing Economy"
"Low income",LIC,2022,0.27520898,"GDP: Growing Economy | Inflation: Price Stable"
"Low income",LIC,2023,0.26791182,"Inflation: Price Stable | GDP: Growing Economy"
"Low income",LIC,2024,0.27490296,"GDP: Growing Economy | Inflation: Price Stable"
"Lower middle income",LMC,2015,0.28353875,"GDP: Growing Economy | Inflation: Price Stable"
"Lower middle income",LMC,2016,0.28298767,"Inflation: Price Stable | GDP: Growing Economy"
"Lower middle income",LMC,2017,0.28235211,"GDP: Growing Economy | Inflation: Price Stable"
"Lower middle income",LMC,2018,0.28201143,"Inflation: Price Stable | GDP: Growing Economy"
"Lower middle income",LMC,2019,0.27918331,"GDP: Growing Economy | Inflation: Price Stable"
"Lower middle income",LMC,2020,0.26004886,"Inflation: Price Stable | GDP: Weak Economy"
"Lower middle income",LMC,2021,0.28453589,"GDP: Growing Economy | Inflation: Price Stable"
"Lower middle income",LMC,2022,0.28261559,"Inflation: Price Stable | GDP: Growing Economy"
"Lower middle income",LMC,2023,0.28226391,"GDP: Growing Economy | Inflation: Price Stable"
"Lower middle income",LMC,2024,0.28131086,"Inflation: Price Stable | GDP: Growing Economy"
Luxembourg,LUX,2015,0.40083812,"Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak"
Luxembourg,LUX,2016,0.41346789,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | GDP: Growing Economy"
Luxembourg,LUX,2017,0.41039341,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
Luxembourg,LUX,2018,0.41822212,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | GDP: Growing Economy"
Luxembourg,LUX,2019,0.42572005,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
Luxembourg,LUX,2020,0.42022135,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | GDP: Growing Economy"
Luxembourg,LUX,2021,0.42662449,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
Luxembourg,LUX,2022,0.40596196,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
Luxembourg,LUX,2023,0.39658215,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
Luxembourg,LUX,2024,0.38646828,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
"Macao SAR, China",MAC,2015,0.28062394,"Private Credit: Weak | GDP: Weak Economy | Private Credit: Weak | Interest Rate: High Cost"
"Macao SAR, China",MAC,2016,0.33788674,"Interest Rate: High Cost | GDP: Growing Economy | Private Credit: Average | Private Credit: Average"
"Macao SAR, China",MAC,2017,0.35829623,"Private Credit: Weak | Private Credit: Weak | Interest Rate: High Cost | GDP: Growing Economy"
"Macao SAR, China",MAC,2018,0.35199241,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Interest Rate: High Cost"
"Macao SAR, China",MAC,2019,0.33850208,"Interest Rate: High Cost | GDP: Growing Economy | Private Credit: Average | Private Credit: Average"
"Macao SAR, China",MAC,2020,0.42646857,"Private Credit: Healthy | Private Credit: Healthy | Interest Rate: High Cost"
"Macao SAR, China",MAC,2021,0.55095554,"GDP: Growing Economy | Private Credit: Healthy | Private Credit: Healthy | Interest Rate: High Cost"
"Macao SAR, China",MAC,2022,0.53477917,"Interest Rate: High Cost | GDP: Weak Economy | Private Credit: Healthy | Private Credit: Healthy"
"Macao SAR, China",MAC,2023,0.55779805,"GDP: Very Strong Economy | Interest Rate: High Cost | Private Credit: Average | Private Credit: Average"
"Macao SAR, China",MAC,2024,0.37272690,"Private Credit: Average | Private Credit: Average | GDP: Growing Economy | Interest Rate: High Cost"
Madagascar,MDG,2015,0.14582761,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
Madagascar,MDG,2016,0.14722537,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Madagascar,MDG,2017,0.14824104,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
Madagascar,MDG,2018,0.14689557,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Madagascar,MDG,2019,0.15146299,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
Madagascar,MDG,2020,0.12786091,"GDP: Weak Economy | Private Credit: Weak | Private Credit: Weak"
Madagascar,MDG,2021,0.15714267,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
Madagascar,MDG,2022,0.15712158,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Madagascar,MDG,2023,0.15506007,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Madagascar,MDG,2024,0.15439838,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
Malawi,MWI,2015,0.30255394,"GDP: Growing Economy | Interest Rate: High Cost | Inflation: Price Stable"
Malawi,MWI,2016,0.30276597,"Inflation: Price Stable | GDP: Growing Economy | Interest Rate: High Cost"
Malawi,MWI,2017,0.30353280,"Interest Rate: High Cost | Inflation: Price Stable | GDP: Growing Economy"
Malawi,MWI,2018,0.30486242,"GDP: Growing Economy | Interest Rate: High Cost | Inflation: Price Stable"
Malawi,MWI,2019,0.31866740,"Inflation: Price Stable | GDP: Growing Economy | Interest Rate: High Cost"
Malawi,MWI,2020,0.30721487,"Interest Rate: High Cost | Inflation: Price Stable | GDP: Growing Economy"
Malawi,MWI,2021,0.31852200,"GDP: Growing Economy | Interest Rate: High Cost | Inflation: Price Stable"
Malawi,MWI,2022,0.31464258,"GDP: Growing Economy | Interest Rate: High Cost | Inflation: Price Stable"
Malawi,MWI,2023,0.31817924,"Inflation: Price Stable | Interest Rate: High Cost | GDP: Growing Economy"
Malawi,MWI,2024,0.30859743,"GDP: Growing Economy | Inflation: Price Stable | Interest Rate: High Cost"
Malaysia,MYS,2015,0.50461844,"Interest Rate: High Cost | Inflation: Price Stable | Private Credit: Average | GDP: Growing Economy | Private Credit: Average"
Malaysia,MYS,2016,0.50213630,"GDP: Growing Economy | Inflation: Price Stable | Interest Rate: High Cost | Private Credit: Average | Private Credit: Average"
Malaysia,MYS,2017,0.50024453,"Private Credit: Average | Private Credit: Average | Inflation: Price Stable | GDP: Growing Economy | Interest Rate: High Cost"
Malaysia,MYS,2018,0.49938252,"Interest Rate: High Cost | Inflation: Price Stable | Private Credit: Average | Private Credit: Average | GDP: Growing Economy"
Malaysia,MYS,2019,0.49845884,"GDP: Growing Economy | Inflation: Price Stable | Interest Rate: High Cost | Private Credit: Average | Private Credit: Average"
Malaysia,MYS,2020,0.49477623,"Private Credit: Average | Private Credit: Average | Inflation: Price Stable | GDP: Weak Economy | Interest Rate: High Cost"
Malaysia,MYS,2021,0.51268436,"Interest Rate: Normal Cost | Inflation: Price Stable | Private Credit: Average | Private Credit: Average | GDP: Growing Economy"
Malaysia,MYS,2022,0.50573571,"GDP: Growing Economy | Private Credit: Weak | Inflation: Price Stable | Interest Rate: Normal Cost | Private Credit: Weak"
Malaysia,MYS,2023,0.48769028,"Private Credit: Average | Private Credit: Average | GDP: Growing Economy | Inflation: Price Stable | Interest Rate: High Cost"
Malaysia,MYS,2024,0.49354476,"Interest Rate: High Cost | Inflation: Price Stable | GDP: Growing Economy"
Maldives,MDV,2015,0.36976716,"GDP: Growing Economy | Private Credit: Weak | Interest Rate: High Cost | Private Credit: Weak | Inflation: Price Stable"
Maldives,MDV,2016,0.36929522,"Inflation: Price Stable | Interest Rate: High Cost | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Maldives,MDV,2017,0.37412740,"Private Credit: Weak | Private Credit: Weak | Interest Rate: High Cost | Inflation: Price Stable | GDP: Growing Economy"
Maldives,MDV,2018,0.37945117,"GDP: Growing Economy | Interest Rate: High Cost | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable"
Maldives,MDV,2019,0.36960211,"Inflation: Price Stable | Interest Rate: High Cost | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Maldives,MDV,2020,0.30538220,"Private Credit: Weak | Private Credit: Weak | Interest Rate: High Cost | Inflation: Price Stable | GDP: Weak Economy"
Maldives,MDV,2021,0.45605868,"GDP: Growing Economy | Interest Rate: High Cost | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable"
Maldives,MDV,2022,0.39631115,"Private Credit: Weak | Inflation: Price Stable | Interest Rate: High Cost | GDP: Growing Economy | Private Credit: Weak"
Maldives,MDV,2023,0.37393063,"Inflation: Price Stable | Interest Rate: High Cost | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
Maldives,MDV,2024,0.37227142,"GDP: Growing Economy | Interest Rate: High Cost | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
Mali,MLI,2015,0.31002555,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Mali,MLI,2016,0.31231306,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
Mali,MLI,2017,0.30898794,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Mali,MLI,2018,0.30790204,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
Mali,MLI,2019,0.30786808,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Mali,MLI,2020,0.29455465,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
Mali,MLI,2021,0.30565839,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Mali,MLI,2022,0.30627832,"Private Credit: Weak | GDP: Growing Economy | Private Credit: Weak | Inflation: Price Stable"
Mali,MLI,2023,0.30936903,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Mali,MLI,2024,0.30841845,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | GDP: Growing Economy"
Malta,MLT,2015,0.40581294,"GDP: Growing Economy | Private Credit: Weak | Inflation: Price Stable | Private Credit: Weak"
Malta,MLT,2016,0.38741750,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | GDP: Growing Economy"
Malta,MLT,2017,0.39582115,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
Malta,MLT,2018,0.38000927,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | GDP: Growing Economy"
Malta,MLT,2019,0.37327536,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
Malta,MLT,2020,0.36407968,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable"
Malta,MLT,2021,0.39330787,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
Malta,MLT,2022,0.36702474,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
Malta,MLT,2023,0.37955526,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
Malta,MLT,2024,0.36882558,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
"Marshall Islands",MHL,2015,0.13019042,"GDP: Growing Economy"
"Marshall Islands",MHL,2016,0.13160126,"GDP: Growing Economy"
"Marshall Islands",MHL,2017,0.13405289,"GDP: Growing Economy"
"Marshall Islands",MHL,2018,0.13851669,"GDP: Growing Economy"
"Marshall Islands",MHL,2019,0.14998844,"GDP: Growing Economy"
"Marshall Islands",MHL,2020,0.11941254,NULL
"Marshall Islands",MHL,2021,0.13081489,"GDP: Growing Economy"
"Marshall Islands",MHL,2022,0.12420014,"GDP: Growing Economy"
"Marshall Islands",MHL,2023,0.11423175,"GDP: Weak Economy"
"Marshall Islands",MHL,2024,0.13160126,"GDP: Growing Economy"
Mauritania,MRT,2015,0.28231657,"GDP: Growing Economy | Inflation: Price Stable"
Mauritania,MRT,2016,0.27346822,"Inflation: Price Stable | GDP: Growing Economy"
Mauritania,MRT,2017,0.28475737,"GDP: Growing Economy | Inflation: Price Stable"
Mauritania,MRT,2018,0.28097456,"Inflation: Price Stable | GDP: Growing Economy"
Mauritania,MRT,2019,0.27749903,"GDP: Growing Economy | Inflation: Price Stable"
Mauritania,MRT,2020,0.26936963,"Inflation: Price Stable | GDP: Growing Economy"
Mauritania,MRT,2021,0.27146259,"GDP: Growing Economy | Inflation: Price Stable"
Mauritania,MRT,2022,0.28319960,"GDP: Growing Economy | Inflation: Price Stable"
Mauritania,MRT,2023,0.28497394,"Inflation: Price Stable | GDP: Growing Economy"
Mauritania,MRT,2024,0.28475812,"GDP: Growing Economy | Inflation: Price Stable"
Mauritius,MUS,2015,0.46313777,"Interest Rate: High Cost | Inflation: Price Stable | Private Credit: Weak | GDP: Growing Economy | Private Credit: Weak"
Mauritius,MUS,2016,0.45570123,"GDP: Growing Economy | Inflation: Price Stable | Interest Rate: High Cost | Private Credit: Weak | Private Credit: Weak"
Mauritius,MUS,2017,0.46152561,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | GDP: Growing Economy | Interest Rate: High Cost"
Mauritius,MUS,2018,0.42900537,"Interest Rate: High Cost | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
Mauritius,MUS,2019,0.42843866,"GDP: Growing Economy | Inflation: Price Stable | Interest Rate: High Cost | Private Credit: Weak | Private Credit: Weak"
Mauritius,MUS,2020,0.41166413,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | GDP: Weak Economy | Interest Rate: High Cost"
Mauritius,MUS,2021,0.44633861,"Interest Rate: High Cost | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
Mauritius,MUS,2022,0.44326543,"GDP: Growing Economy | Private Credit: Weak | Inflation: Price Stable | Private Credit: Weak"
Mauritius,MUS,2023,0.42779528,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Interest Rate: High Cost | Inflation: Price Stable"
Mauritius,MUS,2024,0.42620057,"Inflation: Price Stable | Interest Rate: High Cost | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
Mexico,MEX,2015,0.37263894,"GDP: Growing Economy | Private Credit: Weak | Interest Rate: High Cost | Private Credit: Weak | Inflation: Price Stable"
Mexico,MEX,2016,0.37517139,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Mexico,MEX,2017,0.37378465,"Private Credit: Weak | Private Credit: Weak | Interest Rate: High Cost | Inflation: Price Stable | GDP: Growing Economy"
Mexico,MEX,2018,0.37108252,"GDP: Growing Economy | Interest Rate: High Cost | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable"
Mexico,MEX,2019,0.36740419,"Inflation: Price Stable | Interest Rate: High Cost | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Mexico,MEX,2020,0.35369664,"Private Credit: Weak | Private Credit: Weak | Interest Rate: High Cost | Inflation: Price Stable | GDP: Weak Economy"
Mexico,MEX,2021,0.38499246,"GDP: Growing Economy | Interest Rate: High Cost | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable"
Mexico,MEX,2022,0.37636959,"Private Credit: Weak | Inflation: Price Stable | Interest Rate: High Cost | GDP: Growing Economy | Private Credit: Weak"
Mexico,MEX,2023,0.36869607,"Interest Rate: High Cost | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
Mexico,MEX,2024,0.36731815,"GDP: Growing Economy | Inflation: Price Stable | Interest Rate: High Cost | Private Credit: Weak | Private Credit: Weak"
"Micronesia, Fed. Sts.",FSM,2015,0.13606507,"GDP: Growing Economy"
"Micronesia, Fed. Sts.",FSM,2016,0.12799322,"GDP: Growing Economy"
"Micronesia, Fed. Sts.",FSM,2017,0.13086115,"GDP: Growing Economy"
"Micronesia, Fed. Sts.",FSM,2018,0.12581913,"GDP: Growing Economy"
"Micronesia, Fed. Sts.",FSM,2019,0.13525557,"GDP: Growing Economy"
"Micronesia, Fed. Sts.",FSM,2020,0.12195667,"GDP: Growing Economy"
"Micronesia, Fed. Sts.",FSM,2021,0.13298898,"GDP: Growing Economy"
"Micronesia, Fed. Sts.",FSM,2022,0.11908874,NULL
"Micronesia, Fed. Sts.",FSM,2023,0.12685992,"GDP: Growing Economy"
"Micronesia, Fed. Sts.",FSM,2024,0.12748439,"GDP: Growing Economy"
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2015,0.27687651,"GDP: Growing Economy | Inflation: Price Stable"
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2016,0.28048774,"Inflation: Price Stable | GDP: Growing Economy"
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2017,0.27513535,"GDP: Growing Economy | Inflation: Price Stable"
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2018,0.27592134,"Inflation: Price Stable | GDP: Growing Economy"
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2019,0.27428117,"GDP: Growing Economy | Inflation: Price Stable"
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2020,0.26228167,"Inflation: Price Stable"
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2021,0.28167550,"GDP: Growing Economy | Inflation: Price Stable"
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2022,0.28405337,"GDP: Growing Economy | Inflation: Price Stable"
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2023,0.27472576,"Inflation: Price Stable | GDP: Growing Economy"
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2024,0.27520091,"GDP: Growing Economy | Inflation: Price Stable"
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2015,0.31886984,"Inflation: Price Stable | Private Credit: Weak | GDP: Growing Economy | Private Credit: Weak"
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2016,0.33297111,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2017,0.31583339,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2018,0.30730232,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2019,0.30636009,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2020,0.30278179,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable"
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2021,0.31723523,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2022,0.31347354,"GDP: Growing Economy | Private Credit: Weak | Inflation: Price Stable | Private Credit: Weak"
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2023,0.31073041,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2024,0.30159212,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2015,0.31866439,"Private Credit: Weak | GDP: Growing Economy | Private Credit: Weak | Inflation: Price Stable"
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2016,0.33291720,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2017,0.31555636,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | GDP: Growing Economy"
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2018,0.30698130,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable"
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2019,0.30589863,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2020,0.30206770,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable"
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2021,0.31678366,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable"
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2022,0.31298028,"Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak"
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2023,0.30981333,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable"
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2024,0.30180230,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
"Middle income",MIC,2015,0.41123862,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
"Middle income",MIC,2016,0.41371835,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
"Middle income",MIC,2017,0.41508520,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
"Middle income",MIC,2018,0.42217498,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
"Middle income",MIC,2019,0.42276526,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
"Middle income",MIC,2020,0.43083538,"Private Credit: Average | Private Credit: Average | GDP: Growing Economy | Inflation: Price Stable"
"Middle income",MIC,2021,0.44723008,"Inflation: Price Stable | Private Credit: Average | Private Credit: Average | GDP: Growing Economy"
"Middle income",MIC,2022,0.44835218,"GDP: Growing Economy | Private Credit: Average | Inflation: Price Stable | Private Credit: Average"
"Middle income",MIC,2023,0.45855456,"Private Credit: Average | Private Credit: Average | GDP: Growing Economy | Inflation: Price Stable"
"Middle income",MIC,2024,0.46467913,"Inflation: Price Stable | Private Credit: Average | Private Credit: Average | GDP: Growing Economy"
Moldova,MDA,2015,0.35778738,"Private Credit: Weak | GDP: Growing Economy | Interest Rate: High Cost | Private Credit: Weak | Inflation: Price Stable"
Moldova,MDA,2016,0.35665634,"Inflation: Price Stable | Interest Rate: High Cost | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Moldova,MDA,2017,0.35939500,"Private Credit: Weak | Private Credit: Weak | Interest Rate: High Cost | Inflation: Price Stable | GDP: Growing Economy"
Moldova,MDA,2018,0.35933597,"GDP: Growing Economy | Interest Rate: High Cost | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable"
Moldova,MDA,2019,0.36301508,"Inflation: Price Stable | Interest Rate: High Cost | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Moldova,MDA,2020,0.34111261,"Private Credit: Weak | Private Credit: Weak | Interest Rate: High Cost | Inflation: Price Stable | GDP: Weak Economy"
Moldova,MDA,2021,0.39357996,"GDP: Growing Economy | Interest Rate: High Cost | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable"
Moldova,MDA,2022,0.34844880,"Private Credit: Weak | Interest Rate: Normal Cost | Inflation: Price Stable | GDP: Weak Economy | Private Credit: Weak"
Moldova,MDA,2023,0.35460578,"Interest Rate: High Cost | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
Moldova,MDA,2024,0.36139677,"GDP: Growing Economy | Interest Rate: High Cost | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
Monaco,MCO,2015,0.13717524,"GDP: Growing Economy"
Monaco,MCO,2016,0.13278082,"GDP: Growing Economy"
Monaco,MCO,2017,0.11839488,NULL
Monaco,MCO,2018,0.13900239,"GDP: Growing Economy"
Monaco,MCO,2019,0.14228664,"GDP: Growing Economy"
Monaco,MCO,2020,0.09519698,"GDP: Weak Economy"
Monaco,MCO,2021,0.17723383,"GDP: Growing Economy"
Monaco,MCO,2022,0.15188497,"GDP: Growing Economy"
Monaco,MCO,2023,0.13840105,"GDP: Growing Economy"
Monaco,MCO,2024,0.14550150,"GDP: Growing Economy"
